,URL
1343,https://www.forbes.com/profile/william-boyd/?list=billionaires
1344,https://www.forbes.com/profile/timothy-boyle/?list=billionaires
1345,https://www.forbes.com/profile/anand-burman-1/?list=billionaires
1346,https://www.forbes.com/profile/richard-chandler/?list=billionaires
1347,https://www.forbes.com/profile/rg-chandramogan/?list=billionaires
1348,https://www.forbes.com/profile/cho-young-sik/?list=billionaires
1349,https://www.forbes.com/profile/chu-lam-yiu/?list=billionaires
1350,https://www.forbes.com/profile/kommer-damen/?list=billionaires
1351,https://www.forbes.com/profile/henry-davis/?list=billionaires
1352,https://www.forbes.com/profile/ray-davis/?list=billionaires
1353,https://www.forbes.com/profile/stephen-feinberg/?list=billionaires
1354,https://www.forbes.com/profile/kenneth-feld/?list=billionaires
1355,https://www.forbes.com/profile/alexander-frolov/?list=billionaires
1356,https://www.forbes.com/profile/mario-germano-giuliani/?list=billionaires
1357,https://www.forbes.com/profile/serge-godin/?list=billionaires
1358,https://www.forbes.com/profile/noam-gottesman/?list=billionaires
1359,https://www.forbes.com/profile/philip-cristina-green/?list=billionaires
1360,https://www.forbes.com/profile/yusuf-hamied/?list=billionaires
1361,https://www.forbes.com/profile/bill-haslam/?list=billionaires
1362,https://www.forbes.com/profile/hans-werner-hector/?list=billionaires
1363,https://www.forbes.com/profile/ho-hung-anh/?list=billionaires
1364,https://www.forbes.com/profile/douglas-hsu/?list=billionaires
1365,https://www.forbes.com/profile/erman-ilicak/?list=billionaires
1366,https://www.forbes.com/profile/zhaobai-jiang/?list=billionaires
1367,https://www.forbes.com/profile/osman-kibar/?list=billionaires
1368,https://www.forbes.com/profile/adam-kwok/?list=billionaires
1369,https://www.forbes.com/profile/frank-laukien/?list=billionaires
1370,https://www.forbes.com/profile/louis-le-duff/?list=billionaires
1371,https://www.forbes.com/profile/solomon-lew/?list=billionaires
1372,https://www.forbes.com/profile/liang-rubo-1/?list=billionaires
1373,https://www.forbes.com/profile/liang-zhaoxian/?list=billionaires
1374,https://www.forbes.com/profile/prayudh-mahagitsiri/?list=billionaires
1375,https://www.forbes.com/profile/clayton-mathile/?list=billionaires
1376,https://www.forbes.com/profile/erwin-franz-mueller/?list=billionaires
1377,https://www.forbes.com/profile/david-murdock/?list=billionaires
1378,https://www.forbes.com/profile/rubens-ometto-silveira-mello/?list=billionaires
1379,https://www.forbes.com/profile/erik-paulsson/?list=billionaires
1380,https://www.forbes.com/profile/heloise-pratt/?list=billionaires
1381,https://www.forbes.com/profile/qiu-jianping/?list=billionaires
1382,https://www.forbes.com/profile/dirk-rossmann/?list=billionaires
1383,https://www.forbes.com/profile/karin-schick/?list=billionaires
1384,https://www.forbes.com/profile/stephan-schmidheiny/?list=billionaires
1385,https://www.forbes.com/profile/wenrong-shen/?list=billionaires
1386,https://www.forbes.com/profile/guangxin-sun/?list=billionaires
1387,https://www.forbes.com/profile/mengquan-sun/?list=billionaires
1388,https://www.forbes.com/profile/thomas-tull/?list=billionaires
1389,https://www.forbes.com/profile/ted-turner/?list=billionaires
1390,https://www.forbes.com/profile/david-walentas/?list=billionaires
1391,https://www.forbes.com/profile/yingming-wu/?list=billionaires
1392,https://www.forbes.com/profile/yingzhuo-xu/?list=billionaires
1393,https://www.forbes.com/profile/christoph-zeller/?list=billionaires
1394,https://www.forbes.com/profile/zhang-wanzhen/?list=billionaires
1395,https://www.forbes.com/profile/xiaojuan-zhang/?list=billionaires
1396,https://www.forbes.com/profile/michael-ashcroft/?list=billionaires
1397,https://www.forbes.com/profile/alex-atallah/?list=billionaires
1398,https://www.forbes.com/profile/brett-blundy/?list=billionaires
1399,https://www.forbes.com/profile/chris-britt/?list=billionaires
1400,https://www.forbes.com/profile/cen-junda/?list=billionaires
1401,https://www.forbes.com/profile/yadu-hari-dalmia/?list=billionaires
1402,https://www.forbes.com/profile/zhenggang-dou/?list=billionaires
1403,https://www.forbes.com/profile/weimin-du/?list=billionaires
1404,https://www.forbes.com/profile/devin-finzer/?list=billionaires
1405,https://www.forbes.com/profile/robert-friedland/?list=billionaires
1406,https://www.forbes.com/profile/phillip-frost/?list=billionaires
1407,https://www.forbes.com/profile/jeffrey-gundlach/?list=billionaires
1408,https://www.forbes.com/profile/john-hancock/?list=billionaires
1409,https://www.forbes.com/profile/georg-haub/?list=billionaires
1410,https://www.forbes.com/profile/hortensia-herrero/?list=billionaires
1411,https://www.forbes.com/profile/b-wayne-hughes-jr/?list=billionaires
1412,https://www.forbes.com/profile/bruce-karsh/?list=billionaires
1413,https://www.forbes.com/profile/shlomo-kramer/?list=billionaires
1414,https://www.forbes.com/profile/jonathan-kwok/?list=billionaires
1415,https://www.forbes.com/profile/christian-latouche/?list=billionaires
1416,https://www.forbes.com/profile/martin-lau/?list=billionaires
1417,https://www.forbes.com/profile/li-wa/?list=billionaires
1418,https://www.forbes.com/profile/liang-xinjun/?list=billionaires
1419,https://www.forbes.com/profile/lin-chang-su-o/?list=billionaires
1420,https://www.forbes.com/profile/lin-fanlian/?list=billionaires
1421,https://www.forbes.com/profile/lin-lairong/?list=billionaires
1422,https://www.forbes.com/profile/daniel-lubetzky/?list=billionaires
1423,https://www.forbes.com/profile/howard-marks/?list=billionaires
1424,https://www.forbes.com/profile/craig-mccaw/?list=billionaires
1425,https://www.forbes.com/profile/vincent-mcmahon/?list=billionaires
1426,https://www.forbes.com/profile/mu-rongjun/?list=billionaires
1427,https://www.forbes.com/profile/jonathan-nelson/?list=billionaires
1428,https://www.forbes.com/profile/bianca-rinehart/?list=billionaires
1429,https://www.forbes.com/profile/ginia-rinehart/?list=billionaires
1430,https://www.forbes.com/profile/filiz-sahenk/?list=billionaires
1431,https://www.forbes.com/profile/sd-shibulal/?list=billionaires
1432,https://www.forbes.com/profile/alexander-svetakov/?list=billionaires
1433,https://www.forbes.com/profile/jeffrey-talpins/?list=billionaires
1434,https://www.forbes.com/profile/ming-tian/?list=billionaires
1435,https://www.forbes.com/profile/arvind-tiku/?list=billionaires
1436,https://www.forbes.com/profile/torsten-toeller/?list=billionaires
1437,https://www.forbes.com/profile/riaz-valani/?list=billionaires
1438,https://www.forbes.com/profile/pieter-van-der-does/?list=billionaires
1439,https://www.forbes.com/profile/lang-walker/?list=billionaires
1440,https://www.forbes.com/profile/hope-welker/?list=billionaires
1441,https://www.forbes.com/profile/xie-bingkun/?list=billionaires
1442,https://www.forbes.com/profile/william-young/?list=billionaires
1443,https://www.forbes.com/profile/zhou-jian-3/?list=billionaires
1444,https://www.forbes.com/profile/bill-and-jean-adderley/?list=billionaires
1445,https://www.forbes.com/profile/mohamed-al-fayed/?list=billionaires
1446,https://www.forbes.com/profile/faisal-bin-qassim-al-thani/?list=billionaires
1447,https://www.forbes.com/profile/masaaki-arai/?list=billionaires
1448,https://www.forbes.com/profile/tatyana-bakalchuk/?list=billionaires
1449,https://www.forbes.com/profile/lee-bass/?list=billionaires
1450,https://www.forbes.com/profile/alberto-bombassei/?list=billionaires
1451,https://www.forbes.com/profile/jim-breyer/?list=billionaires
1452,https://www.forbes.com/profile/ron-burkle/?list=billionaires
1453,https://www.forbes.com/profile/chen-huwen/?list=billionaires
1454,https://www.forbes.com/profile/chen-huxiong/?list=billionaires
1455,https://www.forbes.com/profile/chen-xuehua/?list=billionaires
1456,https://www.forbes.com/profile/bruce-cheng/?list=billionaires
1457,https://www.forbes.com/profile/ryan-cohen/?list=billionaires
1458,https://www.forbes.com/profile/dermot-desmond/?list=billionaires
1459,https://www.forbes.com/profile/fred-ehrsam/?list=billionaires
1460,https://www.forbes.com/profile/john-elkann/?list=billionaires
1461,https://www.forbes.com/profile/bob-ell/?list=billionaires
1462,https://www.forbes.com/profile/fang-xiaoliang/?list=billionaires
1463,https://www.forbes.com/profile/lindsay-fox/?list=billionaires
1464,https://www.forbes.com/profile/gary-friedman/?list=billionaires
1465,https://www.forbes.com/profile/gordon-getty/?list=billionaires
1466,https://www.forbes.com/profile/dennis-gillings/?list=billionaires
1467,https://www.forbes.com/profile/harsh-goenka/?list=billionaires
1468,https://www.forbes.com/profile/david-hains/?list=billionaires
1469,https://www.forbes.com/profile/bahaa-hariri/?list=billionaires
1470,https://www.forbes.com/profile/shmuel-harlap/?list=billionaires
1471,https://www.forbes.com/profile/gerry-harvey/?list=billionaires
1472,https://www.forbes.com/profile/reid-hoffman/?list=billionaires
1473,https://www.forbes.com/profile/hou-juncheng/?list=billionaires
1474,https://www.forbes.com/profile/thomas-james/?list=billionaires
1475,https://www.forbes.com/profile/eiichi-kuriwada/?list=billionaires
1476,https://www.forbes.com/profile/kwek-leng-kee/?list=billionaires
1477,https://www.forbes.com/profile/lai-shixian/?list=billionaires
1478,https://www.forbes.com/profile/lau-cho-kun/?list=billionaires
1479,https://www.forbes.com/profile/lee-hae-jin/?list=billionaires
1480,https://www.forbes.com/profile/harald-link/?list=billionaires
1481,https://www.forbes.com/profile/liu-xiucai/?list=billionaires
1482,https://www.forbes.com/profile/yangyong-luo/?list=billionaires
1483,https://www.forbes.com/profile/igor-makarov/?list=billionaires
1484,https://www.forbes.com/profile/alexander-mamut/?list=billionaires
1485,https://www.forbes.com/profile/david-mindus/?list=billionaires
1486,https://www.forbes.com/profile/yuji-otsuka-1/?list=billionaires
1487,https://www.forbes.com/profile/clive-palmer/?list=billionaires
1488,https://www.forbes.com/profile/ajay-parekh/?list=billionaires
1489,https://www.forbes.com/profile/narendrakumar-parekh/?list=billionaires
1490,https://www.forbes.com/profile/xiangdong-qi/?list=billionaires
1491,https://www.forbes.com/profile/jianhua-ren/?list=billionaires
1492,https://www.forbes.com/profile/alice-schwartz/?list=billionaires
1493,https://www.forbes.com/profile/peter-sondakh/?list=billionaires
1494,https://www.forbes.com/profile/song-fei/?list=billionaires
1495,https://www.forbes.com/profile/timothy-springer/?list=billionaires
1496,https://www.forbes.com/profile/suyu-su/?list=billionaires
1497,https://www.forbes.com/profile/elizabeth-sy/?list=billionaires
1498,https://www.forbes.com/profile/sukanto-tanoto/?list=billionaires
1499,https://www.forbes.com/profile/jayshree-ullal/?list=billionaires
1500,https://www.forbes.com/profile/sunny-varkey/?list=billionaires
1501,https://www.forbes.com/profile/jitendra-virwani/?list=billionaires
1502,https://www.forbes.com/profile/wang-ren-sheng/?list=billionaires
1503,https://www.forbes.com/profile/wang-wenmo/?list=billionaires
1504,https://www.forbes.com/profile/thomas-wu/?list=billionaires
1505,https://www.forbes.com/profile/wu-ying/?list=billionaires
1506,https://www.forbes.com/profile/amy-wyss/?list=billionaires
1507,https://www.forbes.com/profile/xiang-guangming/?list=billionaires
1508,https://www.forbes.com/profile/xu-shugen/?list=billionaires
1509,https://www.forbes.com/profile/steven-meng-yang/?list=billionaires
1510,https://www.forbes.com/profile/clayton-zekelman/?list=billionaires
1511,https://www.forbes.com/profile/hongfei-zhao/?list=billionaires
1512,https://www.forbes.com/profile/s-daniel-abraham/?list=billionaires
1513,https://www.forbes.com/profile/aziz-akhannouch/?list=billionaires
1514,https://www.forbes.com/profile/andrey-andreev/?list=billionaires
1515,https://www.forbes.com/profile/ramon-ang/?list=billionaires
1516,https://www.forbes.com/profile/guilherme-benchimol-1/?list=billionaires
1517,https://www.forbes.com/profile/julio-bozano/?list=billionaires
1518,https://www.forbes.com/profile/ryan-breslow/?list=billionaires
1519,https://www.forbes.com/profile/cao-jianwei/?list=billionaires
1520,https://www.forbes.com/profile/herb-chambers/?list=billionaires
1521,https://www.forbes.com/profile/daniel-chiu/?list=billionaires
1522,https://www.forbes.com/profile/tim-cook/?list=billionaires
1523,https://www.forbes.com/profile/brunello-cucinelli/?list=billionaires
1524,https://www.forbes.com/profile/georgi-domuschiev/?list=billionaires
1525,https://www.forbes.com/profile/kiril-domuschiev/?list=billionaires
1526,https://www.forbes.com/profile/glenn-dubin/?list=billionaires
1527,https://www.forbes.com/profile/james-duff/?list=billionaires
1528,https://www.forbes.com/profile/thomas-duff/?list=billionaires
1529,https://www.forbes.com/profile/robert-duggan/?list=billionaires
1530,https://www.forbes.com/profile/maria-franca-fissolo/?list=billionaires
1531,https://www.forbes.com/profile/fu-mingkang/?list=billionaires
1532,https://www.forbes.com/profile/jay-hennick/?list=billionaires
1533,https://www.forbes.com/profile/orion-hindawi/?list=billionaires
1534,https://www.forbes.com/profile/ji-qi/?list=billionaires
1535,https://www.forbes.com/profile/kim-chang-soo/?list=billionaires
1536,https://www.forbes.com/profile/vyacheslav-kim/?list=billionaires
1537,https://www.forbes.com/profile/kuan-kam-hon/?list=billionaires
1538,https://www.forbes.com/profile/egor-kulkov/?list=billionaires
1539,https://www.forbes.com/profile/josh-kushner/?list=billionaires
1540,https://www.forbes.com/profile/henry-laufer/?list=billionaires
1541,https://www.forbes.com/profile/thomas-lee/?list=billionaires
1542,https://www.forbes.com/profile/michael-lee-chin/?list=billionaires
1543,https://www.forbes.com/profile/li-xuhui/?list=billionaires
1544,https://www.forbes.com/profile/lim-kok-thay/?list=billionaires
1545,https://www.forbes.com/profile/joao-roberto-marinho/?list=billionaires
1546,https://www.forbes.com/profile/jose-roberto-marinho/?list=billionaires
1547,https://www.forbes.com/profile/roberto-irineu-marinho/?list=billionaires
1548,https://www.forbes.com/profile/jim-mckelvey/?list=billionaires
1549,https://www.forbes.com/profile/robert-miller/?list=billionaires
1550,https://www.forbes.com/profile/david-nahmad/?list=billionaires
1551,https://www.forbes.com/profile/florentino-perez/?list=billionaires
1552,https://www.forbes.com/profile/jennifer-pritzker/?list=billionaires
1553,https://www.forbes.com/profile/linda-pritzker/?list=billionaires
1554,https://www.forbes.com/profile/pv-ramprasad-reddy/?list=billionaires
1555,https://www.forbes.com/profile/joe-rogers-jr/?list=billionaires
1556,https://www.forbes.com/profile/ruan-shuilong/?list=billionaires
1557,https://www.forbes.com/profile/phil-ruffin/?list=billionaires
1558,https://www.forbes.com/profile/vinod-saraf/?list=billionaires
1559,https://www.forbes.com/profile/maria-elisabeth-schaeffler-thumann/?list=billionaires
1560,https://www.forbes.com/profile/genhuo-shao/?list=billionaires
1561,https://www.forbes.com/profile/shen-xiqiang/?list=billionaires
1562,https://www.forbes.com/profile/shi-wen-long/?list=billionaires
1563,https://www.forbes.com/profile/thaksin-shinawatra/?list=billionaires
1564,https://www.forbes.com/profile/alexander-skorobogatko/?list=billionaires
1565,https://www.forbes.com/profile/sylvia-stroeher/?list=billionaires
1566,https://www.forbes.com/profile/wichai-thongtang/?list=billionaires
1567,https://www.forbes.com/profile/todd-wagner/?list=billionaires
1568,https://www.forbes.com/profile/wang-jianguo-1/?list=billionaires
1569,https://www.forbes.com/profile/shuifu-wang/?list=billionaires
1570,https://www.forbes.com/profile/wenbiao-wang/?list=billionaires
1571,https://www.forbes.com/profile/kanye-west/?list=billionaires
1572,https://www.forbes.com/profile/evan-williams/?list=billionaires
1573,https://www.forbes.com/profile/zhongyi-wu/?list=billionaires
1574,https://www.forbes.com/profile/zhihan-xu/?list=billionaires
1575,https://www.forbes.com/profile/yan-zhi/?list=billionaires
1576,https://www.forbes.com/profile/michael-ying/?list=billionaires
1577,https://www.forbes.com/profile/yuan-liping/?list=billionaires
1578,https://www.forbes.com/profile/anu-aga/?list=billionaires
1579,https://www.forbes.com/profile/joy-alukkas/?list=billionaires
1580,https://www.forbes.com/profile/sezai-bacaksiz/?list=billionaires
1581,https://www.forbes.com/profile/baokun-bai/?list=billionaires
1582,https://www.forbes.com/profile/acharya-balkrishna/?list=billionaires
1583,https://www.forbes.com/profile/kiki-barki/?list=billionaires
1584,https://www.forbes.com/profile/john-bloor/?list=billionaires
1585,https://www.forbes.com/profile/nicola-bulgari/?list=billionaires
1586,https://www.forbes.com/profile/alejandro-bulgheroni/?list=billionaires
1587,https://www.forbes.com/profile/chen-kaichen/?list=billionaires
1588,https://www.forbes.com/profile/fernando-chico-pardo/?list=billionaires
1589,https://www.forbes.com/profile/jose-luis-cutrale/?list=billionaires
1590,https://www.forbes.com/profile/d-leopoldo-del-pino/?list=billionaires
1591,https://www.forbes.com/profile/james-dinan/?list=billionaires
1592,https://www.forbes.com/profile/francois-feuillet/?list=billionaires
1593,https://www.forbes.com/profile/guangming-fu/?list=billionaires
1594,https://www.forbes.com/profile/mario-gabelli/?list=billionaires
1595,https://www.forbes.com/profile/reinold-geiger/?list=billionaires
1596,https://www.forbes.com/profile/he-zhenggang/?list=billionaires
1597,https://www.forbes.com/profile/roberto-hernandez-ramirez/?list=billionaires
1598,https://www.forbes.com/profile/hoi-kin-hong/?list=billionaires
1599,https://www.forbes.com/profile/huang-qiaoling/?list=billionaires
1600,https://www.forbes.com/profile/willis-johnson/?list=billionaires
1601,https://www.forbes.com/profile/keeree-kanjanapas/?list=billionaires
1602,https://www.forbes.com/profile/kim-dae-il/?list=billionaires
1603,https://www.forbes.com/profile/kim-hyoung-nyon/?list=billionaires
1604,https://www.forbes.com/profile/andrei-kozitsyn/?list=billionaires
1605,https://www.forbes.com/profile/thomas-kwok/?list=billionaires
1606,https://www.forbes.com/profile/lei-jufang/?list=billionaires
1607,https://www.forbes.com/profile/david-lichtenstein/?list=billionaires
1608,https://www.forbes.com/profile/lin-dingqiang/?list=billionaires
1609,https://www.forbes.com/profile/mikhail-lomtadze/?list=billionaires
1610,https://www.forbes.com/profile/melissa-ma-1/?list=billionaires
1611,https://www.forbes.com/profile/yusaku-maezawa/?list=billionaires
1612,https://www.forbes.com/profile/katarina-martinson/?list=billionaires
1613,https://www.forbes.com/profile/shouliang-miao/?list=billionaires
1614,https://www.forbes.com/profile/romano-minozzi/?list=billionaires
1615,https://www.forbes.com/profile/pedro-moreira-salles/?list=billionaires
1616,https://www.forbes.com/profile/alexander-nesis/?list=billionaires
1617,https://www.forbes.com/profile/nguyen-dang-quang/?list=billionaires
1618,https://www.forbes.com/profile/oei-hong-leong/?list=billionaires
1619,https://www.forbes.com/profile/nihat-ozdemir/?list=billionaires
1620,https://www.forbes.com/profile/gretel-packer/?list=billionaires
1621,https://www.forbes.com/profile/benjamin-zhengmin-pan/?list=billionaires
1622,https://www.forbes.com/profile/victor-pinchuk/?list=billionaires
1623,https://www.forbes.com/profile/alexander-ponomarenko/?list=billionaires
1624,https://www.forbes.com/profile/qi-jinxing/?list=billionaires
1625,https://www.forbes.com/profile/larry-robbins/?list=billionaires
1626,https://www.forbes.com/profile/dwight-schar/?list=billionaires
1627,https://www.forbes.com/profile/shi-yifeng/?list=billionaires
1628,https://www.forbes.com/profile/sun-hongjun/?list=billionaires
1629,https://www.forbes.com/profile/anand-surana/?list=billionaires
1630,https://www.forbes.com/profile/dilip-surana/?list=billionaires
1631,https://www.forbes.com/profile/djoko-susanto/?list=billionaires
1632,https://www.forbes.com/profile/sze-man-bok/?list=billionaires
1633,https://www.forbes.com/profile/alain-taravella/?list=billionaires
1634,https://www.forbes.com/profile/martin-viessmann/?list=billionaires
1635,https://www.forbes.com/profile/georg-von-opel/?list=billionaires
1636,https://www.forbes.com/profile/changtian-wang/?list=billionaires
1637,https://www.forbes.com/profile/wang-chaobin/?list=billionaires
1638,https://www.forbes.com/profile/wang-chou-hsiong/?list=billionaires
1639,https://www.forbes.com/profile/wang-xiaoshen/?list=billionaires
1640,https://www.forbes.com/profile/wei-yin-heng/?list=billionaires
1641,https://www.forbes.com/profile/xue-xiangdong/?list=billionaires
1642,https://www.forbes.com/profile/yuan-fugen/?list=billionaires
1643,https://www.forbes.com/profile/david-zalik/?list=billionaires
1644,https://www.forbes.com/profile/leslie-alexander/?list=billionaires
1645,https://www.forbes.com/profile/igor-altushkin/?list=billionaires
1646,https://www.forbes.com/profile/roberto-angelini-rossi/?list=billionaires
1647,https://www.forbes.com/profile/nigel-austin/?list=billionaires
1648,https://www.forbes.com/profile/bang-jun-hyuk/?list=billionaires
1649,https://www.forbes.com/profile/o-francis-biondi/?list=billionaires
1650,https://www.forbes.com/profile/chang-byung-gyu/?list=billionaires
1651,https://www.forbes.com/profile/chang-kuo-ming/?list=billionaires
1652,https://www.forbes.com/profile/chen-gang/?list=billionaires
1653,https://www.forbes.com/profile/liying-chen/?list=billionaires
1654,https://www.forbes.com/profile/chen-xueli/?list=billionaires
1655,https://www.forbes.com/profile/chi-yufeng/?list=billionaires
1656,https://www.forbes.com/profile/mark-coombs/?list=billionaires
1657,https://www.forbes.com/profile/tench-coxe/?list=billionaires
1658,https://www.forbes.com/profile/john-de-mol/?list=billionaires
1659,https://www.forbes.com/profile/alfredo-egydio-arruda-villela-filho/?list=billionaires
1660,https://www.forbes.com/profile/ibrahim-erdemoglu/?list=billionaires
1661,https://www.forbes.com/profile/philip-fayer/?list=billionaires
1662,https://www.forbes.com/profile/paul-foster/?list=billionaires
1663,https://www.forbes.com/profile/james-france/?list=billionaires
1664,https://www.forbes.com/profile/yasuhiro-fukushima/?list=billionaires
1665,https://www.forbes.com/profile/zhongru-gan/?list=billionaires
1666,https://www.forbes.com/profile/rahul-gautam/?list=billionaires
1667,https://www.forbes.com/profile/ali-ghodsi/?list=billionaires
1668,https://www.forbes.com/profile/giammaria-giuliani/?list=billionaires
1669,https://www.forbes.com/profile/christopher-goldsbury/?list=billionaires
1670,https://www.forbes.com/profile/alexandre-grendene-bartelle/?list=billionaires
1671,https://www.forbes.com/profile/surjit-kumar-gupta/?list=billionaires
1672,https://www.forbes.com/profile/brian-higgins/?list=billionaires
1673,https://www.forbes.com/profile/david-hindawi/?list=billionaires
1674,https://www.forbes.com/profile/chengzhong-hu/?list=billionaires
1675,https://www.forbes.com/profile/huang-min-1/?list=billionaires
1676,https://www.forbes.com/profile/stanley-hubbard/?list=billionaires
1677,https://www.forbes.com/profile/hui-lin-chit/?list=billionaires
1678,https://www.forbes.com/profile/hal-jackman/?list=billionaires
1679,https://www.forbes.com/profile/stephen-jarislowsky/?list=billionaires
1680,https://www.forbes.com/profile/mark-robyn-jones/?list=billionaires
1681,https://www.forbes.com/profile/george-joseph/?list=billionaires
1682,https://www.forbes.com/profile/kim-kardashian/?list=billionaires
1683,https://www.forbes.com/profile/dominika-kulczyk/?list=billionaires
1684,https://www.forbes.com/profile/edward-lampert/?list=billionaires
1685,https://www.forbes.com/profile/marc-lasry/?list=billionaires
1686,https://www.forbes.com/profile/michiel-le-roux/?list=billionaires
1687,https://www.forbes.com/profile/peter-leibinger/?list=billionaires
1688,https://www.forbes.com/profile/regine-leibinger/?list=billionaires
1689,https://www.forbes.com/profile/nicola-leibinger-kammueller/?list=billionaires
1690,https://www.forbes.com/profile/wolfgang-leitner/?list=billionaires
1691,https://www.forbes.com/profile/liu-zhongtian/?list=billionaires
1692,https://www.forbes.com/profile/bill-malhotra/?list=billionaires
1693,https://www.forbes.com/profile/charlwin-mao/?list=billionaires
1694,https://www.forbes.com/profile/george-marcus/?list=billionaires
1695,https://www.forbes.com/profile/yves-loic-martin/?list=billionaires
1696,https://www.forbes.com/profile/gary-michelson/?list=billionaires
1697,https://www.forbes.com/profile/robert-g-miller/?list=billionaires
1698,https://www.forbes.com/profile/fernando-roberto-moreira-salles/?list=billionaires
1699,https://www.forbes.com/profile/joao-moreira-salles/?list=billionaires
1700,https://www.forbes.com/profile/walther-moreira-salles-junior/?list=billionaires
1701,https://www.forbes.com/profile/zugen-ni/?list=billionaires
1702,https://www.forbes.com/profile/liora-ofer/?list=billionaires
1703,https://www.forbes.com/profile/mrudula-parekh/?list=billionaires
1704,https://www.forbes.com/profile/david-paul/?list=billionaires
1705,https://www.forbes.com/profile/pierre-karl-peladeau/?list=billionaires
1706,https://www.forbes.com/profile/miranda-qu/?list=billionaires
1707,https://www.forbes.com/profile/phillip-t-terry-ragon/?list=billionaires
1708,https://www.forbes.com/profile/g-rajendran/?list=billionaires
1709,https://www.forbes.com/profile/krit-ratanarak/?list=billionaires
1710,https://www.forbes.com/profile/jerry-reinsdorf/?list=billionaires
1711,https://www.forbes.com/profile/mochtar-riady/?list=billionaires
1712,https://www.forbes.com/profile/rajju-shroff/?list=billionaires
1713,https://www.forbes.com/profile/frank-slootman/?list=billionaires
1714,https://www.forbes.com/profile/henry-swieca/?list=billionaires
1715,https://www.forbes.com/profile/yuequn-tao/?list=billionaires
1716,https://www.forbes.com/profile/robert-toennies/?list=billionaires
1717,https://www.forbes.com/profile/torbjorn-tornqvist/?list=billionaires
1718,https://www.forbes.com/profile/zhenghua-wang/?list=billionaires
1719,https://www.forbes.com/profile/charlotte-colket-weber/?list=billionaires
1720,https://www.forbes.com/profile/wu-lanlan/?list=billionaires
1721,https://www.forbes.com/profile/wu-yulan/?list=billionaires
1722,https://www.forbes.com/profile/elaine-wynn/?list=billionaires
1723,https://www.forbes.com/profile/xu-shijun/?list=billionaires
1724,https://www.forbes.com/profile/xu-xudong/?list=billionaires
1725,https://www.forbes.com/profile/yang-xuegang/?list=billionaires
1726,https://www.forbes.com/profile/zhang-chuanwei/?list=billionaires
1727,https://www.forbes.com/profile/xuexin-zhang/?list=billionaires
1728,https://www.forbes.com/profile/noubar-afeyan/?list=billionaires
1729,https://www.forbes.com/profile/farkhad-akhmedov/?list=billionaires
1730,https://www.forbes.com/profile/marc-andreessen/?list=billionaires
1731,https://www.forbes.com/profile/john-bicket/?list=billionaires
1732,https://www.forbes.com/profile/zadik-bino/?list=billionaires
1733,https://www.forbes.com/profile/alex-birkenstock/?list=billionaires
1734,https://www.forbes.com/profile/christian-birkenstock/?list=billionaires
1735,https://www.forbes.com/profile/sanjit-biswas/?list=billionaires
1736,https://www.forbes.com/profile/david-booth/?list=billionaires
1737,https://www.forbes.com/profile/josef-boquoi/?list=billionaires
1738,https://www.forbes.com/profile/saket-burman/?list=billionaires
1739,https://www.forbes.com/profile/mingtong-cai/?list=billionaires
1740,https://www.forbes.com/profile/chen-yung-tai/?list=billionaires
1741,https://www.forbes.com/profile/manas-chiaravanond/?list=billionaires
1742,https://www.forbes.com/profile/phongthep-chiaravanont/?list=billionaires
1743,https://www.forbes.com/profile/ivan-chrenko/?list=billionaires
1744,https://www.forbes.com/profile/sol-daurella/?list=billionaires
1745,https://www.forbes.com/profile/dulce-pugliese-de-godoy-bueno/?list=billionaires
1746,https://www.forbes.com/profile/norbert-dentressangle/?list=billionaires
1747,https://www.forbes.com/profile/oleg-deripaska/?list=billionaires
1748,https://www.forbes.com/profile/dong-jinggui/?list=billionaires
1749,https://www.forbes.com/profile/keith-dunleavy/?list=billionaires
1750,https://www.forbes.com/profile/donald-foss/?list=billionaires
1751,https://www.forbes.com/profile/rolf-gerling/?list=billionaires
1752,https://www.forbes.com/profile/g-gnanalingam/?list=billionaires
1753,https://www.forbes.com/profile/he-zhaoxi/?list=billionaires
1754,https://www.forbes.com/profile/william-heinecke/?list=billionaires
1755,https://www.forbes.com/profile/huh-jae-myung/?list=billionaires
1756,https://www.forbes.com/profile/tianjiang-jia/?list=billionaires
1757,https://www.forbes.com/profile/michael-jordan/?list=billionaires
1758,https://www.forbes.com/profile/dmitry-kamenshchik/?list=billionaires
1759,https://www.forbes.com/profile/kim-taek-jin/?list=billionaires
1760,https://www.forbes.com/profile/koo-kwang-mo/?list=billionaires
1761,https://www.forbes.com/profile/anthony-langley/?list=billionaires
1762,https://www.forbes.com/profile/lee-joong-keun/?list=billionaires
1763,https://www.forbes.com/profile/james-leininger/?list=billionaires
1764,https://www.forbes.com/profile/li-haiyan/?list=billionaires
1765,https://www.forbes.com/profile/li-jianli/?list=billionaires
1766,https://www.forbes.com/profile/weiwei-li/?list=billionaires
1767,https://www.forbes.com/profile/li-zhigang/?list=billionaires
1768,https://www.forbes.com/profile/jimmy-john-liautaud/?list=billionaires
1769,https://www.forbes.com/profile/louise-lindh/?list=billionaires
1770,https://www.forbes.com/profile/lu-di/?list=billionaires
1771,https://www.forbes.com/profile/anand-mahindra/?list=billionaires
1772,https://www.forbes.com/profile/bruce-mathieson/?list=billionaires
